record_id,collected_title,study_id,canonical_title,original_pathway,original_min,original_max,original_unit,restored_unit,text_locator,table_context,input_provenance,primary_pdf_read_this_run,accepted,disposition,lo,hi,unit,matched_quantity,matched_context,endpoint,reason,conversion_factor,reported_uncertainty_not_assumed_SE,numeric_key,representative_record_id,measurement_scope,stratum,family,corrected_scope,corrected_stratum,status,decision_reason,range_semantics,mapping_level,primary_pdf_reverified,point_document_count,log_point,clean_decision,clean_reason,endpoint_before_cleaning,stratum_before_cleaning,scope_after_cleaning,clean_representative_id,range_use,admission_basis,source_record_id,expanded_quantity_id,admission_note,comparison_group,comparison_basis,center,within_study_reference,comparison_document_count,common_reference,between_document_enabled
PATH-03836,Accumulation of soil microplastics and phthalate esters in n,TBL-cbc15840a52a,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,29000.0,29000.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 11238,"ms m^-2""     },     ""Inner Mongolia"": {       ""0-30 cm"": ""1.3 x 10^7 items m^-2"",       ""0-10 cm"": ""2.9 x 10^4 items kg^-1"",       ""10-20 cm"": ""5.5 x",table_context_only_not_reverified,False,True,accepted_table_quantity,29000.0,29000.0,items/kg,2.9e4 items kg-1,"ngolia"": {       ""0-30 cm"": ""1.3e7 items m-2"",       ""0-10 cm"": ""2.9e4 items kg-1"",       ""10-20 cm"": ""5.5 x",Agricultural_soil_observation,,1.0,False,TBL-cbc15840a52a|Agricultural_soil_observation|items/kg|29000|29000,PATH-03836,unspecified,Agricultural_soil_observation::items/kg::soil_abundance_depth_resolved,Agricultural_soil_observation,soil_abundance_depth_resolved,Agricultural_soil_observation::items/kg::soil_abundance_depth_resolved,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,10.275051108968611,retain,Point estimate or explicitly reported finite scenario range,Agricultural_soil_observation,Agricultural_soil_observation::items/kg::unspecified,soil_abundance_depth_resolved,PATH-03836,point_scenario,retained_previous_cleaned_input,PATH-03836,PATH-03836,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,29000.0,29000.0,0,29000.0,False
PATH-03901,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,TBL-cbc15840a52a,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,5500.0,5500.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 15826,"MPs abundance in the 0–30 cm soil layer"": [     ""2.4 × 10^6 to 1.5 × 10^7 items m^-2 (equivalent to 5.5 × 10^3 to 4.9 × 10^4 items kg^-1 soil)""   ],",table_context_only_not_reverified,False,True,accepted_table_quantity,5500.0,49000.0,items/kg,5.5e3 to 4.9e4 items kg-1,"0 cm soil layer"": [     ""2.4e6 to 1.5e7 items m-2 (equivalent to 5.5e3 to 4.9e4 items kg-1 soil)""   ],",Agricultural_soil_observation,,1.0,False,TBL-cbc15840a52a|Agricultural_soil_observation|items/kg|5500|49000,PATH-03901,unspecified,Agricultural_soil_observation::items/kg::soil_abundance,Agricultural_soil_observation,soil_abundance,Agricultural_soil_observation::items/kg::soil_abundance,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,proxy_family_not_physical_transfer,False,2.0,8.612503371220562,retain,Point estimate or explicitly reported finite scenario range,Agricultural_soil_observation,Agricultural_soil_observation::items/kg::unspecified,soil_abundance,PATH-03901,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-03901,PATH-03901,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,16416.455159382003,1837.0,0,1837.0,False
PATH-03905,Shades of grey -- tire characteristics and road surface infl,TBL-dcf6345f623b,Shades of grey -- tire characteristics and road surface influence tire and road,Tire & Brake Wear,1.2,1.2,g/km,g/km,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 302,"}   },   ""Figure 6b"": {     ""TRWP Mass per Vehicle-km"": {       ""Summer Tires"": {         ""Type 1"": 1.2 g/km,         ""Type 2"": 2.5 g/km       },",table_context_only_not_reverified,False,True,accepted_table_quantity,1.2,1.2,g/km,1.2 g/km,"ass per Vehicle-km"": {       ""Summer Tires"": {         ""Type 1"": 1.2 g/km,         ""Type 2"": 2.5 g/km       },",Tire_emission,,1.0,False,TBL-dcf6345f623b|Tire_emission|g/km|1.2|1.2,PATH-03905,unspecified,Tire_emission::g/km::wear_test_unspecified_airborne_fraction,Tire_emission,wear_test_unspecified_airborne_fraction,Tire_emission::g/km::wear_test_unspecified_airborne_fraction,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,0.1823215567939546,retain,Point estimate or explicitly reported finite scenario range,Tire_emission,Tire_emission::g/km::unspecified,wear_test_unspecified_airborne_fraction,PATH-03905,point_scenario,retained_previous_cleaned_input,PATH-03905,PATH-03905,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,1.2,1.6,0,1.6,False
PATH-04061,Development of Tire-Wear Particle Emission Measurements for,TBL-4e2d6dd7d5a4,Development of Tire-Wear Particle Emission Measurements for Passenger Vehicles,Tire & Brake Wear,0.932,0.932,mg/km,mg/km,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 99,"this mode was 8.17 km. Therefore, the tire emission factor of one tire in this running pattern was 0.932 mg/km-tire. We as Value: 0.932 mg/ | Context:",table_context_only_not_reverified,False,True,accepted_table_quantity,0.000932,0.000932,g/km,0.932 mg/km,the tire emission factor of one tire in this running pattern was 0.932 mg/km-tire. We as Value: 0.932 mg/ | Context:,Tire_emission,,0.001,False,TBL-4e2d6dd7d5a4|Tire_emission|g/km|0.000932|0.000932,PATH-04061,unspecified,Tire_emission::g/km::single_tire,Tire_emission,single_tire,Tire_emission::g/km::single_tire,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,-6.978177743278683,retain,Point estimate or explicitly reported finite scenario range,Tire_emission,Tire_emission::g/km::unspecified,single_tire,PATH-04061,point_scenario,retained_previous_cleaned_input,PATH-04061,PATH-04061,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.000932,0.000932,0,0.000932,False
PATH-04439,The influence of plastic mulch degradation on microplastic contamination in agri,TBL-1dae162eea8e,The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,440.0,440.0,kg,kg,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1387,",       ""4 µm"",       ""3 µm"",       ""3 µm"",       ""3 µm"",       ""3 µm""     ]   } }  --- Page 11 --- 440 particles/kg, 240 particles/kg, 2022, 2024  --",table_context_only_not_reverified,False,True,accepted_table_quantity,440.0,440.0,items/kg,440 particles/kg," ""3 um"",       ""3 um"",       ""3 um""     ]   } }  --- Page 11 --- 440 particles/kg, 240 particles/kg, 2022, 2024  --",Agricultural_soil_observation,,1.0,False,TBL-1dae162eea8e|Agricultural_soil_observation|items/kg|440|440,PATH-04439,unspecified,Agricultural_soil_observation::items/kg::soil_abundance,Agricultural_soil_observation,soil_abundance,Agricultural_soil_observation::items/kg::soil_abundance,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,2.0,6.0867747269123065,retain,Point estimate or explicitly reported finite scenario range,Agricultural_soil_observation,Agricultural_soil_observation::items/kg::unspecified,soil_abundance,PATH-04439,point_scenario,retained_previous_cleaned_input,PATH-04439,PATH-04439,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,440.0,340.0,0,340.0,False
PATH-04495,Microplastic abundance in atmospheric deposition within the,TBL-539821352776,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,118.0,118.0,particles/m2,particles/m2,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1047,"yrenees one 365 particles/m2/day (Allen et al., 2019). I Value: 365 particles/ | Context: , France, 118 particles/m2/day (Dris et al., 2015a) and the",table_context_only_not_reverified,False,True,accepted_table_quantity,118.0,118.0,items/day/m2,118 particles/m2/day,"llen et al., 2019). I Value: 365 particles/ | Context: , France, 118 particles/m2/day (Dris et al., 2015a) and the",Atmospheric_flux,,1.0,False,TBL-539821352776|Atmospheric_flux|items/day/m2|118|118,PATH-04495,unspecified,Atmospheric_flux::items/day/m2::total_or_unspecified,Atmospheric_flux,total_or_unspecified,Atmospheric_flux::items/day/m2::total_or_unspecified,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,4.770684624465665,retain,Point estimate or explicitly reported finite scenario range,Atmospheric_flux,Atmospheric_flux::items/day/m2::unspecified,total_or_unspecified,PATH-04495,point_scenario,retained_previous_cleaned_input,PATH-04495,PATH-04495,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,118.0,264.36338626973287,0,264.36338626973287,False
PATH-04558,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,TBL-f525503745b9,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Tire & Brake Wear,14.5,47.8,mg/L,mg/L,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1720,"lue: 47.8 mg/ | Context: rene,  m/z 117 Da for ethylstyrene and m/z  91 Da for butadiene trimer)    14.5–47.8 mg/L  Stormwater infrastructure   Rauert",table_context_only_not_reverified,False,True,accepted_table_quantity,14.5,47.8,g/m3,14.5–47.8 mg/L, 117 Da for ethylstyrene and m/z  91 Da for butadiene trimer)    14.5–47.8 mg/L  Stormwater infrastructure   Rauert,Urban_water_observation,,1.0,False,TBL-f525503745b9|Urban_water_observation|g/m3|14.5|47.8,PATH-04558,unspecified,Urban_water_observation::g/m3::tire_rubber_mass,Urban_water_observation,tire_rubber_mass,Urban_water_observation::g/m3::tire_rubber_mass,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,proxy_family_not_physical_transfer,False,1.0,2.6741486494265287,retain,Point estimate or explicitly reported finite scenario range,Urban_water_observation,Urban_water_observation::g/m3::unspecified,tire_rubber_mass,PATH-04558,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-04558,PATH-04558,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,26.32679243660344,0.5772611077089287,0,0.5772611077089287,False
PATH-04598,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,TBL-40cde6d1e180,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,Agricultural,3.5,3.5,kg/ha,kg/ha,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 601,"mpost contained 2,400-5,300 MP particles/kg dry weight [Results] Annual MP loading via compost: 0.5-3.5 kg/ha/year to agricultural soil",table_context_only_not_reverified,False,True,accepted_table_quantity,0.0001369863013698,0.000958904109589,g/day/m2,0.5-3.5 kg/ha/year,particles/kg dry weight [Results] Annual MP loading via compost: 0.5-3.5 kg/ha/year to agricultural soil,Agricultural_flux,,0.0002739726027397,False,TBL-40cde6d1e180|Agricultural_flux|g/day/m2|0.00013698630137|0.000958904109589,PATH-04598,unspecified,Agricultural_flux::g/day/m2::unspecified,Agricultural_flux,unspecified,Agricultural_flux::g/day/m2::unspecified,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,auxiliary_not_mapped,False,0.0,-8.895629627136943,retain,Point estimate or explicitly reported finite scenario range,Agricultural_flux,Agricultural_flux::g/day/m2::unspecified,unspecified,PATH-04598,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-04598,PATH-04598,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.0003624316864471,0.0003624316864471,0,0.0003624316864471,False
PATH-04685,The influence of plastic mulch degradation on microplastic contamination in agri,TBL-1dae162eea8e,The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,240.0,240.0,kg,kg,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1393,"contribute to  higher microplastic concentrations detected in soil (440  particles kg-1 compared to 240 particles kg-1 in Bogor) (Fan et  al., 2023).",table_context_only_not_reverified,False,True,accepted_table_quantity,240.0,240.0,items/kg,240 particles kg-1,"concentrations detected in soil (440  particles kg-1 compared to 240 particles kg-1 in Bogor) (Fan et  al., 2023).",Agricultural_soil_observation,,1.0,False,TBL-1dae162eea8e|Agricultural_soil_observation|items/kg|240|240,PATH-04685,unspecified,Agricultural_soil_observation::items/kg::soil_abundance,Agricultural_soil_observation,soil_abundance,Agricultural_soil_observation::items/kg::soil_abundance,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,2.0,5.480638923341991,retain,Point estimate or explicitly reported finite scenario range,Agricultural_soil_observation,Agricultural_soil_observation::items/kg::unspecified,soil_abundance,PATH-04685,point_scenario,retained_previous_cleaned_input,PATH-04685,PATH-04685,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,240.0,340.0,0,340.0,False
PATH-04933,Accumulation of soil microplastics and phthalate esters in n,TBL-cbc15840a52a,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,13000000.0,13000000.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 11237,"s m^-2"",       ""20-30 cm"": ""1.5 x 10^7 items m^-2""     },     ""Inner Mongolia"": {       ""0-30 cm"": ""1.3 x 10^7 items m^-2"",       ""0-10 cm"": ""2.9 x 10",table_context_only_not_reverified,False,True,accepted_table_quantity,13000000.0,13000000.0,items/m2,1.3e7 items m-2,".5e7 items m-2""     },     ""Inner Mongolia"": {       ""0-30 cm"": ""1.3e7 items m-2"",       ""0-10 cm"": ""2.9 x 10",Agricultural_soil_observation,,1.0,False,TBL-cbc15840a52a|Agricultural_soil_observation|items/m2|13000000|13000000,PATH-04933,unspecified,Agricultural_soil_observation::items/m2::soil_abundance_depth_resolved,Agricultural_soil_observation,soil_abundance_depth_resolved,Agricultural_soil_observation::items/m2::soil_abundance_depth_resolved,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,16.38045991542581,retain,Point estimate or explicitly reported finite scenario range,Agricultural_soil_observation,Agricultural_soil_observation::items/m2::unspecified,soil_abundance_depth_resolved,PATH-04933,point_scenario,retained_previous_cleaned_input,PATH-04933,PATH-04933,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,13000000.0,9050000.0,0,9050000.0,False
PATH-04965,Comparing the Microplastic Content in Biosolid-Amended and Non-Amended Agricultu,TBL-f494755da4eb,Comparing the Microplastic Content in Biosolid-Amended and Non-Amended Agricultu,Atmospheric,7.0,7.0,%,%,pathway_parameters_FULL_STRUCTURED.xlsx::12. Source Attribution %::row 103,lue: 7%  | Context: Previous studies looking at Ontario biosolid-amended soils reported that only 1–7% of the biosolid- derived MPs are retained withi,table_context_only_not_reverified,False,True,accepted_table_quantity,0.93,0.99,fraction,1–7%,ies looking at Ontario biosolid-amended soils reported that only 1–7% of the biosolid- derived MPs are retained withi,Transport_transmission,,0.01,False,TBL-f494755da4eb|Transport_transmission|fraction|0.93|0.99,PATH-04965,unspecified,Transport_transmission::fraction::biosolid_soil_retention,Transport_transmission,unspecified,Transport_transmission::fraction::unspecified,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,auxiliary_not_mapped,False,0.0,-0.0725706928348353,retain,Point estimate or explicitly reported finite scenario range,Transport_transmission,Transport_transmission::fraction::unspecified,biosolid_soil_retention,PATH-04965,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-04965,PATH-04965,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.9595311355031686,0.9595311355031686,0,0.9595311355031686,False
