text_fp,pathway,vmin,vmax,unit,paper,sheet_short,source_row_id,paper_as_collected,pathway_as_collected,value_min,value_max,unit_as_collected,source_sheet_as_collected,context_status,restored_context,restored_paper,restored_pathway,restored_unit,restored_value_min,restored_value_max,group_original_value_pairs_count,group_units_count,collapsed_values_match_actual_pair,text_locator,context_source_table,evidence_provenance,v4_eligible_context_record,ineligibility_reason,Text_fingerprint,Source_title,Source_URL,Local_PDF_context_location,Verification_scope,record_id,screening_status,source_fraction_review_flag,process_review_tags,used_as_likelihood_observation,likelihood_status
3610f4ef3e4f10ccddaeb9b1b0aa8d3c,Urban Runoff,256.0,256.0,,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Transport & Delivery Coeffic,3610f4ef3e4f10ccddaeb9b1b0aa8d3c,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,256.0,256.0,,Transport & Delivery Coeffic,context_restored_exact_fingerprint,"Figure 2  C Value: 173.22 particles/ | Context: icroplastics was the stormwater runoff from a commercial road, which was  256 ± 173.22 particles/L, th",Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,,256.0,256.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2601,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-03454,missing_or_ambiguous_unit,False,runoff,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
382b806a0640c1068093047bc8f4ad58,WWTP/Hydrological,53.6,53.6,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,382b806a0640c1068093047bc8f4ad58,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,53.6,53.6,,Generic Parameters & Ranges,context_restored_exact_fingerprint,slie et al. 2017); 90.3% (Bayo et al. 2020c); Value: 64.4%  | Context: of removal percentages; i.e. 53.6% (Lv et al. 2019); 57% (Akarsu et al. 2020);,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,53.6,53.6,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 618,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-03582,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
3adf7ea62b39560eefe72447b68d4ae4,Tire & Brake Wear,974.0,974.0,L,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,WWTP Concentrations & Loads,3adf7ea62b39560eefe72447b68d4ae4,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Tire & Brake Wear,974.0,974.0,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,"is shown in Figure  7. The concentration of microplastics in the inlet varied in the range of 73 to 974 particles/L. [Page 7 ---, keyword: removal eff",Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Tire & Brake Wear,L,974.0,974.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 665,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,3adf7ea62b39560eefe72447b68d4ae4,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Cell,https://doi.org/10.5614/j.eng.technol.sci.2023.55.5.2,Microplastic Removal from Road Stormwater Runoff u.pdf; PDF page(s) 7,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-03737,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
3bf46b3281277df76838eec27dbdd5e5,WWTP/Hydrological,64.26,64.26,%,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP Removal Efficiencies,3bf46b3281277df76838eec27dbdd5e5,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,64.26,64.26,%,WWTP Removal Efficiencies,context_restored_exact_fingerprint,"oncentrations of 2.74 ± 0.49 MP L-1 in the influent and 0.98 ± 0.27 MP L-1 in effluent samples. The removal rate was 64.26%, within the average retent",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,%,64.26,64.26,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::4. WWTP Removal Efficiencies::row 25,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,3bf46b3281277df76838eec27dbdd5e5,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Tertiary Treatment: Removal Efficiencies and Loading per Day into the Environment,https://doi.org/10.21203/RS.3.RS-258840/V1,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-03822,structural_candidate_not_parameter_verified,False,wastewater;removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
3c22f0a2162a0f0ef3e93b6db35f5690,Agricultural,29000.0,29000.0,,Accumulation of soil microplastics and phthalate esters in n,Generic Parameters & Ranges,3c22f0a2162a0f0ef3e93b6db35f5690,Accumulation of soil microplastics and phthalate esters in n,Agricultural,29000.0,29000.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"ms m^-2""     },     ""Inner Mongolia"": {       ""0-30 cm"": ""1.3 x 10^7 items m^-2"",       ""0-10 cm"": ""2.9 x 10^4 items kg^-1"",       ""10-20 cm"": ""5.5 x",Accumulation of soil microplastics and phthalate esters in n,Agricultural,,29000.0,29000.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 11238,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-03836,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
3d2b5f3a82ca55ca5b3e57d135cbde7d,Agricultural,5500.0,5500.0,,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Generic Parameters & Ranges,3d2b5f3a82ca55ca5b3e57d135cbde7d,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,5500.0,5500.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"MPs abundance in the 0–30 cm soil layer"": [     ""2.4 × 10^6 to 1.5 × 10^7 items m^-2 (equivalent to 5.5 × 10^3 to 4.9 × 10^4 items kg^-1 soil)""   ],",Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,,5500.0,5500.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 15826,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-03901,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
3d38662df4af36821870cd49331d452a,Tire & Brake Wear,1.2,1.2,g/km,Shades of grey -- tire characteristics and road surface infl,All Emission Factors,3d38662df4af36821870cd49331d452a,Shades of grey -- tire characteristics and road surface infl,Tire & Brake Wear,1.2,1.2,g/km,All Emission Factors,context_restored_exact_fingerprint,"}   },   ""Figure 6b"": {     ""TRWP Mass per Vehicle-km"": {       ""Summer Tires"": {         ""Type 1"": 1.2 g/km,         ""Type 2"": 2.5 g/km       },",Shades of grey -- tire characteristics and road surface infl,Tire & Brake Wear,g/km,1.2,1.2,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 302,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,3d38662df4af36821870cd49331d452a,Shades of grey -- tire characteristics and road surface influence tire and road wear particle (TRWP) abundance and physicochemical properties,https://doi.org/10.3389/fenvs.2023.1258922,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-03905,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
3db19dee897ed053fc231cbb6cd3fc8b,Urban Runoff,111.04,111.04,particles/L,Microplastic Removal from Road Stormwater Runoff using Lab-s,Transport & Delivery Coeffic,3db19dee897ed053fc231cbb6cd3fc8b,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,111.04,111.04,particles/L,Transport & Delivery Coeffic,context_restored_exact_fingerprint,"rticles/ | Context: microplastics  was found in the sample from a residential road, which was 142 ± 111.04 particles/L. The comparison of  microplasti",Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,particles/L,111.04,111.04,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2464,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,3db19dee897ed053fc231cbb6cd3fc8b,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Cell,https://doi.org/10.5614/j.eng.technol.sci.2023.55.5.2,Microplastic Removal from Road Stormwater Runoff u.pdf; PDF page(s) 5,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-03932,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
3fa9d49ab98aeb317d80006552b41aa3,Tire & Brake Wear,0.932,0.932,mg/km,Development of Tire-Wear Particle Emission Measurements for,All Emission Factors,3fa9d49ab98aeb317d80006552b41aa3,Development of Tire-Wear Particle Emission Measurements for,Tire & Brake Wear,0.932,0.932,mg/km,All Emission Factors,context_restored_exact_fingerprint,"this mode was 8.17 km. Therefore, the tire emission factor of one tire in this running pattern was 0.932 mg/km-tire. We as Value: 0.932 mg/ | Context:",Development of Tire-Wear Particle Emission Measurements for,Tire & Brake Wear,mg/km,0.932,0.932,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 99,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,3fa9d49ab98aeb317d80006552b41aa3,Development of Tire-Wear Particle Emission Measurements for Passenger Vehicles,https://doi.org/10.1007/s40825-020-00181-z,Development of Tire-Wear Particle Emission Measurements for .pdf; PDF page(s) 5,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-04061,structural_candidate_not_parameter_verified,False,release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
457edf8c73d669b5b3ac585f3886b7c0,Agricultural,440.0,440.0,kg,The influence of plastic mulch degradation on microplastic contamination in agri,Environmental Concentrations,457edf8c73d669b5b3ac585f3886b7c0,The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,440.0,440.0,kg,Environmental Concentrations,context_restored_exact_fingerprint,",       ""4 µm"",       ""3 µm"",       ""3 µm"",       ""3 µm"",       ""3 µm""     ]   } }  --- Page 11 --- 440 particles/kg, 240 particles/kg, 2022, 2024  --",The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,kg,440.0,440.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1387,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,457edf8c73d669b5b3ac585f3886b7c0,The influence of plastic mulch degradation on microplastic contamination in agricultural soils under different climatic conditions,https://doi.org/10.20961/stjssa.v22i2.100546,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-04439,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
466ce3753042c3a7f8dd9590d69e9f6d,Atmospheric,118.0,118.0,particles/m2,Microplastic abundance in atmospheric deposition within the,Atmospheric Deposition,466ce3753042c3a7f8dd9590d69e9f6d,Microplastic abundance in atmospheric deposition within the,Atmospheric,118.0,118.0,particles/m2,Atmospheric Deposition,context_restored_exact_fingerprint,"yrenees one 365 particles/m2/day (Allen et al., 2019). I Value: 365 particles/ | Context: , France, 118 particles/m2/day (Dris et al., 2015a) and the",Microplastic abundance in atmospheric deposition within the,Atmospheric,particles/m2,118.0,118.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1047,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,466ce3753042c3a7f8dd9590d69e9f6d,"Microplastic abundance in atmospheric deposition within the Metropolitan area of Hamburg, Germany",https://doi.org/10.1016/j.scitotenv.2019.05.405,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-04495,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
4724ca59e3837e5a297cffd2b62b7081,Atmospheric,97.35,97.35,particles/L,Microplastic Removal from Road Stormwater Runoff using Lab-s,Atmospheric Deposition,4724ca59e3837e5a297cffd2b62b7081,Microplastic Removal from Road Stormwater Runoff using Lab-s,Atmospheric,97.35,97.35,particles/L,Atmospheric Deposition,context_restored_exact_fingerprint,"average concentration of microplastics was found in the sample  from a highway, which was 180.33 ± 97.35 particles/L, and the lowest average concentra",Microplastic Removal from Road Stormwater Runoff using Lab-s,Atmospheric,particles/L,97.35,97.35,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1038,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,4724ca59e3837e5a297cffd2b62b7081,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Cell,https://doi.org/10.5614/j.eng.technol.sci.2023.55.5.2,Microplastic Removal from Road Stormwater Runoff u.pdf; PDF page(s) 5,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-04537,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
477c7d51488ad09592f7e3c774c65d46,Tire & Brake Wear,14.5,47.8,mg/L,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Environmental Concentrations,477c7d51488ad09592f7e3c774c65d46,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Tire & Brake Wear,14.5,47.8,mg/L,Environmental Concentrations,context_restored_exact_fingerprint,"lue: 47.8 mg/ | Context: rene,  m/z 117 Da for ethylstyrene and m/z  91 Da for butadiene trimer)    14.5–47.8 mg/L  Stormwater infrastructure   Rauert",Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Tire & Brake Wear,mg/L,14.5,47.8,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1720,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,477c7d51488ad09592f7e3c774c65d46,Tyre Wear Particles: Emissions and Distribution in Soil and Stormwater Systems in Near Road Environments,https://doi.org/10.63959/chalmers.dt/5786,Tyre Wear Particles Emissions and Distribution in .pdf; PDF page(s) 18,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-04558,structural_candidate_not_parameter_verified,False,runoff,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
482af6a34dcb8b236537e8b4dc00f815,Agricultural,3.5,3.5,kg/ha,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,All Emission Factors,482af6a34dcb8b236537e8b4dc00f815,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,Agricultural,3.5,3.5,kg/ha,All Emission Factors,context_restored_exact_fingerprint,"mpost contained 2,400-5,300 MP particles/kg dry weight [Results] Annual MP loading via compost: 0.5-3.5 kg/ha/year to agricultural soil",BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,Agricultural,kg/ha,3.5,3.5,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 601,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,,,,,,PATH-04598,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
