Source_lake_row,Lake_lon,Lake_lat,OSM_locations_25km,Nearest_OSM_km,Nearest_OSM_lon,Nearest_OSM_lat,Nearest_OSM_name,Nearest_OSM_tags,OSM_source_region
24966,100.417216,13.508511,1,11.940045,100.3076697,13.496016,ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร,"landuse=aquaculture, name=ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร",asia
24968,100.29555,13.50566,1,1.69117,100.3076697,13.496016,ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร,"landuse=aquaculture, name=ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร",asia
24969,100.318788,13.505807,1,1.619344,100.3076697,13.496016,ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร,"landuse=aquaculture, name=ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร",asia
24970,100.212786,13.496866,1,10.273022,100.3076697,13.496016,ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร,"landuse=aquaculture, name=ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร",asia
24971,100.187662,13.491926,1,13.000654,100.3076697,13.496016,ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร,"landuse=aquaculture, name=ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร",asia
24973,100.175358,13.489354,1,14.343909,100.3076697,13.496016,ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร,"landuse=aquaculture, name=ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร",asia
24974,100.158872,13.480662,1,16.199446,100.3076697,13.496016,ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร,"landuse=aquaculture, name=ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร",asia
24976,100.086703,13.463146,1,24.199455,100.3076697,13.496016,ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร,"landuse=aquaculture, name=ศูนย์แสดงพันธ์สัตว์น้ำสมุทรสาคร",asia
25004,100.000758,13.178814,1,21.824619,100.0527452,12.9882364,NA,"landuse=aquaculture, natural=water, produce=shrimp",asia
25005,100.056203,13.160368,1,19.046804,100.0527452,12.9882364,NA,"landuse=aquaculture, natural=water, produce=shrimp",asia
25007,100.063202,13.132442,1,15.993871,100.0527452,12.9882364,NA,"landuse=aquaculture, natural=water, produce=shrimp",asia
25010,100.063037,13.085738,1,10.844292,100.0527452,12.9882364,NA,"landuse=aquaculture, natural=water, produce=shrimp",asia
25011,100.059333,13.079977,1,10.174458,100.0527452,12.9882364,NA,"landuse=aquaculture, natural=water, produce=shrimp",asia
25014,100.063602,13.060345,1,8.063885,100.0527452,12.9882364,NA,"landuse=aquaculture, natural=water, produce=shrimp",asia
25034,102.641093,12.4639,74,17.410812,102.5400849,12.34178289,ฟาร์มกุ้ง,"landuse=aquaculture, name=ฟาร์มกุ้ง",asia
25049,102.422422,12.264054,74,12.509327,102.5221958,12.320273,ฟาร์มกุ้ง,"landuse=aquaculture, name=ฟาร์มกุ้ง",asia
25076,105.030818,11.703118,1,24.676443,104.9177365,11.50989878,NA,"landuse=aquaculture, produce=Morning Glory",asia
25077,104.84183,11.692689,1,21.84912,104.9177365,11.50989878,NA,"landuse=aquaculture, produce=Morning Glory",asia
25078,105.008813,11.641344,1,17.60966,104.9177365,11.50989878,NA,"landuse=aquaculture, produce=Morning Glory",asia
25079,104.957698,11.610093,1,11.909688,104.9177365,11.50989878,NA,"landuse=aquaculture, produce=Morning Glory",asia
25081,104.88795,11.604458,1,10.953012,104.9177365,11.50989878,NA,"landuse=aquaculture, produce=Morning Glory",asia
25085,105.11832,11.535417,1,22.063076,104.9177365,11.50989878,NA,"landuse=aquaculture, produce=Morning Glory",asia
25106,114.239583,22.465347,8,2.242923,114.2213595,22.4542408,NA,"landuse=aquaculture, produce=fish, seamark:marine_farm:category=fish, seamark:type=marine_farm",asia
25115,112.373958,22.007365,1,8.398129,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25125,109.973637,18.413861,4,1.041095,109.9821439,18.40911443,NA,"floating=yes, landuse=aquaculture, source=Bing",asia
25126,108.485452,15.505563,2,19.001888,108.4918622,15.6771732,NA,"landuse=aquaculture, produce=shrimp",asia
25228,112.559716,23.213828,2,12.277989,112.6583196,23.15072998,观星农业数字渔业养殖基地,"landuse=aquaculture, name=观星农业数字渔业养殖基地",asia
25231,113.069792,23.189583,4,10.9606,113.1763293,23.1798578,锦鲤养殖场,"landuse=aquaculture, name=锦鲤养殖场",asia
25237,112.479448,23.068424,1,20.465468,112.6583196,23.15072998,观星农业数字渔业养殖基地,"landuse=aquaculture, name=观星农业数字渔业养殖基地",asia
25239,113.864585,23.059231,2,10.475801,113.7983801,22.98716879,渔趣世界,"landuse=aquaculture, name=渔趣世界",asia
25240,114.186522,23.017546,1,22.529233,113.9696394,22.98478382,社区钓鱼场,"landuse=aquaculture, name=社区钓鱼场, name:zh=社区钓鱼场",asia
25241,114.203767,23.017216,1,24.270404,113.9696394,22.98478382,社区钓鱼场,"landuse=aquaculture, name=社区钓鱼场, name:zh=社区钓鱼场",asia
25247,113.800988,22.983848,4,0.454694,113.7983801,22.98716879,渔趣世界,"landuse=aquaculture, name=渔趣世界",asia
25251,113.710393,22.92255,3,11.516779,113.7983801,22.98716879,渔趣世界,"landuse=aquaculture, name=渔趣世界",asia
25253,113.876932,22.886386,4,13.765339,113.7983801,22.98716879,渔趣世界,"landuse=aquaculture, name=渔趣世界",asia
25262,112.83848,22.735283,2,21.626428,113.0366072,22.8014572,广东江门智润水产养殖场,"landuse=aquaculture, name=广东江门智润水产养殖场",asia
25264,113.903125,22.70602,2,20.255753,113.7486075,22.81969479,树田钓场,"landuse=aquaculture, name=树田钓场",asia
25266,114.160682,22.671945,2,24.623564,114.2076595,22.45390878,NA,"landuse=aquaculture, produce=fish, seamark:marine_farm:category=fish, seamark:type=marine_farm",asia
25267,113.675283,22.659105,8,6.117201,113.6194763,22.63991242,NA,"landuse=aquaculture, source=PGS; landsat",asia
25268,113.646917,22.618583,8,2.862663,113.6385398,22.59393023,NA,"landuse=aquaculture, source=PGS; landsat",asia
25269,113.889583,22.61112,2,17.82346,113.9426506,22.45790324,NA,"description:en=Oyster Farm, description:zh=蠔排, landuse=aquaculture, produce=oysters",asia
25271,113.954289,22.596868,2,15.435112,113.9426506,22.45790324,NA,"description:en=Oyster Farm, description:zh=蠔排, landuse=aquaculture, produce=oysters",asia
25272,114.14822,22.570524,7,14.288542,114.2076595,22.45390878,NA,"landuse=aquaculture, produce=fish, seamark:marine_farm:category=fish, seamark:type=marine_farm",asia
25274,113.438732,22.484554,4,14.693106,113.4895083,22.60857202,NA,"landuse=aquaculture, source=Bing",asia
25281,114.024765,22.374769,5,4.113178,114.0559,22.35150843,馬灣魚類養殖區 Ma Wan Fish Culture Zone,"addr:suburb=馬灣 Ma Wan, addr:suburb:en=Ma Wan, addr:suburb:zh=馬灣, commercial=yes, fishing=yes, floating=yes, landuse=aquaculture, leisure=fishing, name=馬灣魚類養殖區 Ma Wan Fish Culture Zone, name:en=Ma Wan Fish Culture Zone, name:zh=馬灣魚類養殖區, note:building=houseboat, note:man_made=yes, produce=fish, residential=rural, retail=yes",asia
25282,114.341174,22.374215,6,7.649365,114.3542362,22.44221649,深灣魚類養殖區 Sham Wan Fish Culture Zone,"landuse=aquaculture, name=深灣魚類養殖區 Sham Wan Fish Culture Zone, name:en=Sham Wan Fish Culture Zone, name:zh=深灣魚類養殖區, seamark:marine_farm:category=fish, seamark:type=marine_farm",asia
25285,111.881994,22.317294,25,22.755024,111.822471,22.11941458,养猪场,"landuse=aquaculture, name=养猪场",asia
25291,112.37173,22.159579,1,9.51361,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25296,112.388413,22.094839,1,2.302642,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25297,111.947954,22.08962,25,12.189419,111.8314631,22.10786898,"养殖场(构思中,项目号:yc0294883)","landuse=aquaculture, name=养殖场(构思中,项目号:yc0294883)",asia
25299,112.550139,22.054505,1,15.498444,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25300,112.215355,22.009243,1,20.7565,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25301,112.515625,22.003357,1,14.363668,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25304,112.503547,21.943311,1,18.263536,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25305,112.384021,21.939378,1,15.517927,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25306,112.426149,21.936591,1,15.905937,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25307,112.474594,21.933671,1,17.692546,112.4022018,22.07849028,新围,"landuse=aquaculture, name=新围",asia
25346,106.864303,20.832228,1,24.322077,107.0977885,20.841178,Oyster Farm,"aquaculture=oyster, name=Oyster Farm",asia
25410,109.885123,18.559716,4,19.415751,109.9844935,18.41213581,NA,"floating=yes, landuse=aquaculture, source=Bing",asia
25413,109.845243,18.487399,4,16.858652,109.9821439,18.40911443,NA,"floating=yes, landuse=aquaculture, source=Bing",asia
25414,109.72568,18.425519,33,15.911933,109.7044277,18.28319916,NA,"agriculture=floating, landuse=aquaculture, produce=fish, source=Mapbox Satellite 23-12-19",asia
25415,109.709061,18.263396,33,0.125907,109.7084307,18.26243092,NA,"agriculture=floating, landuse=aquaculture, produce=fish, source=Mapbox Satellite 23-12-19",asia
25416,109.50365,18.233583,33,21.626534,109.704981,18.26783648,NA,"agriculture=floating, landuse=aquaculture, produce=fish, source=Mapbox Satellite 23-12-19",asia
25433,108.50537,15.606448,2,7.958992,108.4918622,15.6771732,NA,"landuse=aquaculture, produce=shrimp",asia
25664,98.847917,29.55609,1,23.760395,99.05943488,29.44786414,苏洼龙水电站鱼类增殖放流站,"landuse=aquaculture, name=苏洼龙水电站鱼类增殖放流站, office=research",asia
26003,105.42573,31.140193,1,24.849095,105.5692523,30.95320758,养殖场,"landuse=aquaculture, name=养殖场",asia
26010,105.453286,31.067753,1,16.849775,105.5692523,30.95320758,养殖场,"landuse=aquaculture, name=养殖场",asia
26013,105.432317,31.010709,1,14.551229,105.5692523,30.95320758,养殖场,"landuse=aquaculture, name=养殖场",asia
26026,105.36066,30.897364,1,20.876169,105.5692523,30.95320758,养殖场,"landuse=aquaculture, name=养殖场",asia
26031,105.690327,30.786334,1,21.825426,105.5692523,30.95320758,养殖场,"landuse=aquaculture, name=养殖场",asia
26261,114.089583,30.00158,1,24.105486,113.8423689,30.03324192,鱼种队,"landuse=aquaculture, name=鱼种队",asia
26263,113.891406,29.920175,3,13.397399,113.8423689,30.03324192,鱼种队,"landuse=aquaculture, name=鱼种队",asia
26264,113.860813,29.917437,3,12.960035,113.8423689,30.03324192,鱼种队,"landuse=aquaculture, name=鱼种队",asia
26372,113.073958,39.607522,1,19.557982,113.2919081,39.55664674,浑河管理局鱼场,"landuse=aquaculture, name=浑河管理局鱼场",asia
26374,113.278833,39.575195,1,2.345914,113.2919081,39.55664674,浑河管理局鱼场,"landuse=aquaculture, name=浑河管理局鱼场",asia
26708,113.813211,30.168006,3,13.673975,113.8304567,30.0455698,鸟湖,"landuse=aquaculture, name=鸟湖",asia
26709,113.940191,30.142187,3,15.053377,113.8304567,30.0455698,鸟湖,"landuse=aquaculture, name=鸟湖",asia
26718,113.992708,29.982721,3,15.54814,113.8423689,30.03324192,鱼种队,"landuse=aquaculture, name=鱼种队",asia
26719,113.971216,29.980677,3,13.729016,113.8423689,30.03324192,鱼种队,"landuse=aquaculture, name=鱼种队",asia
26728,114.030208,29.896921,1,23.602126,113.8423689,30.03324192,鱼种队,"landuse=aquaculture, name=鱼种队",asia
26732,113.673667,29.872816,3,23.654596,113.8233629,30.04176387,张家湖,"landuse=aquaculture, name=张家湖",asia
26735,113.770282,29.859194,3,20.510192,113.8423689,30.03324192,鱼种队,"landuse=aquaculture, name=鱼种队",asia
26743,114.433199,29.798385,1,11.449571,114.3314931,29.8513388,NA,"landuse=aquaculture, natural=water, source=digitalGlobe Premium",asia
26758,114.414876,29.714035,1,17.22369,114.3314931,29.8513388,NA,"landuse=aquaculture, natural=water, source=digitalGlobe Premium",asia
26816,106.967391,29.328805,1,24.796428,106.7238416,29.3961004,观音角鱼塘,"landuse=aquaculture, name=观音角鱼塘, operator=朱云辉, produce=fish;鱼",asia
26945,122.622531,11.510119,72,10.292894,122.7064567,11.55264164,NA,"landuse=aquaculture, natural=water, source=bing, water=basin",asia
26946,122.617869,11.509471,44,10.779333,122.7064567,11.55264164,NA,"landuse=aquaculture, natural=water, source=bing, water=basin",asia
26947,122.968857,11.472678,124,13.770014,123.0940038,11.48877873,NA,"landuse=aquaculture, livestock=fish, natural=water, source=Bing 2012, water=pond",asia
26948,122.935417,11.468206,124,14.354503,122.8483456,11.56549648,NA,"landuse=aquaculture, natural=water, source=Bing 2012, water=pond",asia
26949,122.941349,11.462273,124,15.274943,122.8483456,11.56549648,NA,"landuse=aquaculture, natural=water, source=Bing 2012, water=pond",asia
26950,122.859464,11.435181,92,14.176107,122.805968,11.55196875,NA,"landuse=aquaculture, source=Pleiades-1, CNES, Astrium, 2013-11-11, water=pond",asia
26951,122.870275,11.425648,92,15.635908,122.805968,11.55196875,NA,"landuse=aquaculture, source=Pleiades-1, CNES, Astrium, 2013-11-11, water=pond",asia
26971,123.99667,10.392839,7,2.890646,123.9785216,10.37386191,NA,"landuse=aquaculture, source=DigitalGlobe, NextView",asia
26972,122.870592,10.388031,1,23.937345,122.9112798,10.60066156,NA,"aquaculture=fish, landuse=aquaculture, natural=water, source=Bing",asia
26973,123.713721,10.362063,51,6.745848,123.674127,10.4087844,NA,"landuse=aquaculture, natural=water, source=Bing",asia
26975,123.876292,10.269287,7,12.589592,123.9641582,10.34266116,NA,"landuse=aquaculture, source=Bing",asia
26982,121.101993,14.525349,2,17.613305,121.2180578,14.41331704,NA,"landuse=aquaculture, operator=SEAFDEC Aquaculture Department",asia
26983,120.953997,13.928981,306,4.153058,120.9510715,13.96640918,Fish,"landuse=aquaculture, name=Fish",asia
26999,121.454602,16.821749,3,12.40452,121.463471,16.70998617,NA,"landuse=aquaculture, natural=water, produce=fish",asia
27003,119.610417,26.242795,4,13.79402,119.6605776,26.358799,NA,"landuse=aquaculture, natural=water, source=bing",asia
27020,121.34206,24.929567,3,18.446975,121.1626039,24.96058546,漣城泰蝦龍蝦場,"addr:city=桃園市, addr:country=TW, addr:district=新屋區, addr:housenumber=175, addr:street=民族路六段, aquaculture=shrimp, building=yes, leisure=playground, name=漣城泰蝦龍蝦場, phone=+886 0925488898",asia
27022,121.58125,24.909939,3,15.402224,121.4937884,24.79607318,世紀養鱒魚場,"barrier=fence, landuse=aquaculture, name=世紀養鱒魚場, produce=fish",asia
27025,121.251042,24.810187,2,18.905111,121.1626039,24.96058546,漣城泰蝦龍蝦場,"addr:city=桃園市, addr:country=TW, addr:district=新屋區, addr:housenumber=175, addr:street=民族路六段, aquaculture=shrimp, building=yes, leisure=playground, name=漣城泰蝦龍蝦場, phone=+886 0925488898",asia
